2023-10-02 08:19:28 | ERROR | /Users/lewis/work/projects/daraja/DarajaAPI/application/Utilities/Authenticator.php | authenticate | LINE:230 |  | From:  | To:  | /var/log/applications/daraja/error.log
2023-10-02 08:19:28 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | authenticate | LINE:119 |  | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:19:28 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:141 |  | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:19:28 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:49 |  | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:19:28 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:54 |  | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:19:28 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:64 |  | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:19:28 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:168 |  | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:19:28 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:66 |  | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:19:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:47 |  | From:  | To:  | Received  request  with parameters :eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==
2023-10-02 08:19:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:50 |  | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:19:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:55 |  | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:19:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:60 |  | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:19:59 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Utilities/Authenticator.php | authenticate | LINE:77 |  | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:19:59 | ERROR | /Users/lewis/work/projects/daraja/DarajaAPI/application/Utilities/Authenticator.php | authenticate | LINE:230 |  | From:  | To:  | /var/log/applications/daraja/error.log
2023-10-02 08:19:59 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | authenticate | LINE:119 |  | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:19:59 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:141 |  | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:19:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:49 |  | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:19:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:54 |  | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:19:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:64 |  | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:19:59 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:168 |  | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:19:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:66 |  | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:22:55 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:47 | 19 | From:  | To:  | Received  request  with parameters :eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==
2023-10-02 08:22:55 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:50 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:22:55 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:55 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:22:55 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:60 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:22:55 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Utilities/Authenticator.php | authenticate | LINE:77 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:22:55 | ERROR | /Users/lewis/work/projects/daraja/DarajaAPI/application/Utilities/Authenticator.php | authenticate | LINE:230 | 20 | From:  | To:  | /var/log/applications/daraja/error.log
2023-10-02 08:22:55 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | authenticate | LINE:119 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:22:55 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:141 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:22:55 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:49 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:22:55 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:54 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:22:55 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:64 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:22:55 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:168 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:22:55 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:66 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:25:10 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:47 | 19 | From:  | To:  | Received  request  with parameters :eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==
2023-10-02 08:25:10 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:50 | 19 | From:  | To:  | Received eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==  :
2023-10-02 08:25:10 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:55 | 19 | From:  | To:  | Received payment request  with parameters :
2023-10-02 08:25:10 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Utilities/Authenticator.php | authenticate | LINE:77 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:25:10 | ERROR | /Users/lewis/work/projects/daraja/DarajaAPI/application/Utilities/Authenticator.php | authenticate | LINE:230 | 20 | From:  | To:  | /var/log/applications/daraja/error.log
2023-10-02 08:25:10 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | authenticate | LINE:119 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:25:10 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:141 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:25:10 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:49 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:25:10 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:54 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:25:10 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:64 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:25:10 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:168 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:27:45 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:47 | 19 | From:  | To:  | Received  request  with parameters :eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==
2023-10-02 08:27:45 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:50 | 19 | From:  | To:  | Received eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==  :
2023-10-02 08:27:45 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:55 | 19 | From:  | To:  | Received payment request  with parameters :
2023-10-02 08:27:45 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Utilities/Authenticator.php | authenticate | LINE:77 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:27:45 | ERROR | /Users/lewis/work/projects/daraja/DarajaAPI/application/Utilities/Authenticator.php | authenticate | LINE:230 | 20 | From:  | To:  | /var/log/applications/daraja/error.log
2023-10-02 08:27:45 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | authenticate | LINE:119 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:27:45 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:141 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:27:45 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:49 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:27:45 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:54 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:27:45 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:64 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:27:45 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:168 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:31:15 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:47 | 19 | From:  | To:  | Received  request  with parameters :eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==
2023-10-02 08:31:15 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:50 | 19 | From:  | To:  | Received eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==  :
2023-10-02 08:31:15 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:55 | 19 | From:  | To:  | Received payment request  with parameters :
2023-10-02 08:32:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:47 | 19 | From:  | To:  | Received  request  with parameters :eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==
2023-10-02 08:32:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:50 | 19 | From:  | To:  | Received eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==  :
2023-10-02 08:32:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:55 | 19 | From:  | To:  | Received payment request  with parameters :
2023-10-02 08:32:59 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Utilities/Authenticator.php | authenticate | LINE:77 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:32:59 | ERROR | /Users/lewis/work/projects/daraja/DarajaAPI/application/Utilities/Authenticator.php | authenticate | LINE:230 | 20 | From:  | To:  | /var/log/applications/daraja/error.log
2023-10-02 08:32:59 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | authenticate | LINE:119 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:32:59 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:141 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:32:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:49 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:32:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:54 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:32:59 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/PaymentController.php | processPaymentRequest | LINE:64 | 19 | From:  | To:  | /var/log/applications/daraja/info.log
2023-10-02 08:32:59 | DEBUG | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | route | LINE:168 | 22 | From:  | To:  | /var/log/applications/daraja/debug.log
2023-10-02 08:34:01 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:47 | 19 | From:  | To:  | Received  request  with parameters :eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==
2023-10-02 08:34:01 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:50 | 19 | From:  | To:  | Received eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==  :
2023-10-02 08:34:01 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:55 | 19 | From:  | To:  | Received payment request  with parameters :
2023-10-02 08:35:57 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:47 | 19 | From:  | To:  | Received  request  with parameters :eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==
2023-10-02 08:35:57 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:50 | 19 | From:  | To:  | Received eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==  :
2023-10-02 08:35:57 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:55 | 19 | From:  | To:  | Received payment request  with parameters :
2023-10-02 08:42:47 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:47 | 19 | From:  | To:  | Received  request  with parameters :eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==
2023-10-02 08:42:47 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:50 | 19 | From:  | To:  | Received eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==  :
2023-10-02 08:42:47 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:55 | 19 | From:  | To:  | Received payment request  with parameters :
2023-10-02 08:42:51 | INFO | /Users/lewis/work/projects/daraja/DarajaAPI/application/Controllers/RoutesController.php | run | LINE:47 | 19 | From:  | To:  | Received  request  with parameters :eyJjcmVkZW50aWFscyI6eyJUb2tlbiI6ImJpZ3NxdWFyIiwibG9jYXRpb25faWQiOiIxMjNRV0UifSwicGF5bG9hZCI6eyJhY2NvdW50TnVtYmVyIjoiOTIwQjY1MTMiLCJiYXR0ZXJ5TGV2ZWwiOiIwMCIsInNvdXJjZSI6InBvcyJ9fQ==
